id_feu,siniestro_fecha,provincia,id_provincia,numero,numero_ocupantes,tipo_involucrado,otro_tipo_involucrado,modelo,ano_vehiculo,uso_vehiculo,tipo_servicio_vehiculo,tipo_vehiculo_de_movilidad_personal,tipo_de_bicicleta,tipo_de_transporte_de_carga,sustancias_peligrosas,tipo_transporte_pasajeros,tipo_traccion_a_sangre
56136,2019-08-28 16:05:00,CORRIENTES,21,1,1,Motocicleta,,SOL 50 MAX,2007,Privado,,,,,,,
57117,2019-09-09 1:30:00,CORRIENTES,21,0,1,Transporte de pasajeros,,17210,2016,Publico,,,,,,,
57117,2019-09-09 1:30:00,CORRIENTES,21,1,2,Motocicleta,,YBR 125,2010,Privado,,,,,,,
58494,2019-09-16 7:35:00,CORRIENTES,21,0,1,Automóvil,,AGILE LTZ 5P 1.4N,2017,Privado,,,,,,,
58494,2019-09-16 7:35:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
58523,2019-09-16 11:25:00,CORRIENTES,21,0,1,Motocicleta,,ZR 150,2007,Privado,,,,,,,
58523,2019-09-16 11:25:00,CORRIENTES,21,1,1,Automóvil,,UNO BASE FIRE,2010,Privado,,,,,,,
58549,2019-09-18 9:00:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,HB 100,2007,Privado,,,,,,,
58549,2019-09-18 9:00:00,CORRIENTES,21,1,1,Motocicleta,,LD 110 S,2018,Privado,,,,,,,
58985,2019-09-20 7:00:00,CORRIENTES,21,0,1,Motocicleta,,BIZ 125 KS,2018,Privado,,,,,,,
58985,2019-09-20 7:00:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,AMAROK 2.0L TDI 180 CV 4X4 561,2018,Privado,,,,,,,
62706,2019-10-09 22:35:00,CORRIENTES,21,0,1,Automóvil,,405,2010,Privado,Pax,,,,,,
62706,2019-10-09 22:35:00,CORRIENTES,21,1,1,Motocicleta,,KERAX 370.32 8X4,2009,Privado,,,,,,,
62898,2019-10-17 14:30:00,CORRIENTES,21,0,1,Automóvil,,G 110 TRIP,2017,Privado,,,,,,,
62898,2019-10-17 14:30:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,COROLLA XL,2015,,,,,,,,
62901,2019-10-23 7:15:00,CORRIENTES,21,0,2,Motocicleta,,TORNADO,2018,Privado,,,,,,,
62901,2019-10-23 7:15:00,CORRIENTES,21,1,1,Transporte de carga,,1114,2017,,,,,,,,
62904,2019-10-25 4:00:00,CORRIENTES,21,0,1,Automóvil,,GOL,2018,Privado,,,,,,,
62904,2019-10-25 4:00:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,RANGER2 DC 4X4 LTD MT 3.2L DSL,2018,Privado,,,,,,,
62908,2019-10-26 7:30:00,CORRIENTES,21,0,1,Automóvil,,FOCUS STYLE 2.0L NAFTA MT,2018,Privado,,,,,,,
62908,2019-10-26 7:30:00,CORRIENTES,21,1,1,Automóvil,,GOL 1.6 012,2007,Privado,,,,,,,
62910,2019-10-30 19:20:00,CORRIENTES,21,0,1,Motocicleta,,CG 150 TITAN,2009,Privado,,,,,,,
62910,2019-10-30 19:20:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
62911,2019-10-30 17:10:00,CORRIENTES,21,0,1,Motocicleta,,YBR 125,2005,Privado,,,,,,,
62911,2019-10-30 17:10:00,CORRIENTES,21,1,1,Motocicleta,,YBR,2018,Privado,,,,,,,
64177,2019-10-28 13:40:00,CORRIENTES,21,0,1,Motocicleta,,SZ15RR,2018,Privado,,,,,,,
64177,2019-10-28 13:40:00,CORRIENTES,21,1,1,Motocicleta,,G 100 TRIP,2018,Privado,,,,,,,
64839,2019-11-01 13:20:00,CORRIENTES,21,0,1,Automóvil,,ECOSPORT,2018,Privado,,,,,,,
64839,2019-11-01 13:20:00,CORRIENTES,21,1,1,Motocicleta,,ZB110D,2017,Privado,,,,,,,
67493,2019-11-29 11:30:00,CORRIENTES,21,0,3,Motocicleta,,ZB 110 R,2014,Privado,,,,,,,
67704,2019-12-06 13:50:00,CORRIENTES,21,0,1,Automóvil,,FIESTA,2013,Privado,,,,,,,
67704,2019-12-06 13:50:00,CORRIENTES,21,1,1,Motocicleta,,ZB110D,2018,Privado,,,,,,,
67705,2019-12-08 7:05:00,CORRIENTES,21,0,1,Motocicleta,,PALIO,2008,,,,,,,,
68790,2019-12-20 9:00:00,CORRIENTES,21,0,1,Automóvil,,PARTNER,,Privado,,,,,,,
68790,2019-12-20 9:00:00,CORRIENTES,21,1,1,Automóvil,,PALIO FIRE 1.4 5P,,Privado,,,,,,,
68790,2019-12-20 9:00:00,CORRIENTES,21,2,1,Automóvil,,SIENA,,,,,,,,,
49556,2019-05-30 15:00:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
49202,2019-01-03 11:30:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,RANGER2 DC 4X4 LTD MT 3.2L DSL,2018,Privado,,,,,,,
49202,2019-01-03 11:30:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,2018,Privado,,,,,,,
49204,2019-01-04 9:15:00,CORRIENTES,21,0,1,Transporte de pasajeros,,MERCEDES-AMG GLA 45 4MATIC,2010,Publico,,,,,,,
49204,2019-01-04 9:15:00,CORRIENTES,21,1,1,Transporte de pasajeros,,SIENA,2012,Publico,,,,,,,
49215,2019-01-12 9:40:00,CORRIENTES,21,0,1,Automóvil,,SANDERO AUTHENTIQUE PACK I 1.6,2012,Privado,,,,,,,
49215,2019-01-12 9:40:00,CORRIENTES,21,1,1,Motocicleta,,GORILLA 110,2018,Privado,,,,,,,
49240,2019-01-23 17:50:00,CORRIENTES,21,0,1,Automóvil,,FOX,2016,Privado,,,,,,,
49240,2019-01-23 17:50:00,CORRIENTES,21,1,2,Motocicleta,,YBR,2012,Privado,,,,,,,
49245,2019-01-25 7:50:00,CORRIENTES,21,0,1,Automóvil,,ONIX,2017,,,,,,,,
49245,2019-01-25 7:50:00,CORRIENTES,21,1,1,Automóvil,,ECOSPORT,2011,Privado,,,,,,,
49245,2019-01-25 7:50:00,CORRIENTES,21,2,1,Automóvil,,SURAN,2015,Privado,,,,,,,
49269,2019-02-05 16:15:00,CORRIENTES,21,0,2,Motocicleta,,CX150,2009,Privado,,,,,,,
49270,2019-02-06 7:30:00,CORRIENTES,21,0,1,Automóvil,,STRADA ADVENTURE (F4) 1.6 16V CE,2013,Privado,,,,,,,
49270,2019-02-06 7:30:00,CORRIENTES,21,1,1,Motocicleta,,110CC,2019,Privado,,,,,,,
49277,2019-02-10 9:50:00,CORRIENTES,21,0,1,Automóvil,,508 FELINE N 156 CV TIP,2013,Privado,,,,,,,
49282,2019-02-12 8:00:00,CORRIENTES,21,0,1,Automóvil,,FOCUS STYLE 2.0L NAFTA MT,2018,Privado,,,,,,,
49282,2019-02-12 8:00:00,CORRIENTES,21,1,1,Automóvil,,SANDERO,2016,Privado,,,,,,,
49282,2019-02-12 8:00:00,CORRIENTES,21,2,1,Automóvil,,SIENA,2013,Publico,,,,,,,
49286,2019-02-13 7:15:00,CORRIENTES,21,0,1,Automóvil,,FOX 1.6 MSI 16V HIGHLINE PEPPER,2018,Privado,,,,,,,
49286,2019-02-13 7:15:00,CORRIENTES,21,1,1,Motocicleta,,BLITZ,2012,Privado,,,,,,,
49296,2019-02-19 9:00:00,CORRIENTES,21,0,2,Motocicleta,,GN 125 EP,,Privado,,,,,,,
49297,2019-02-18 9:00:00,CORRIENTES,21,0,1,Motocicleta,,G 100 DE LUXE,2010,,,,,,,,
49297,2019-02-18 9:00:00,CORRIENTES,21,1,1,Automóvil,,FIT,2010,Privado,,,,,,,
49305,2019-02-21 9:15:00,CORRIENTES,21,0,1,Motocicleta,,BIZ 125,2016,Privado,,,,,,,
49305,2019-02-21 9:15:00,CORRIENTES,21,1,1,Automóvil,,ETIOS XLS 1.5 4A/T,2018,Publico,,,,,,,
49334,2019-03-06 9:00:00,CORRIENTES,21,0,1,Automóvil,,CR-V EX,2005,Privado,,,,,,,
49334,2019-03-06 9:00:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,SONIC,2015,Privado,,,,,,,
49339,2019-03-10 7:50:00,CORRIENTES,21,0,2,Motocicleta,,XR 250 LLP,2012,Privado,,,,,,,
49341,2019-03-10 19:50:00,CORRIENTES,21,0,1,Automóvil,,RANGER2 DC 4X4 LTD MT 3.2L DSL,2018,Privado,,,,,,,
49341,2019-03-10 19:50:00,CORRIENTES,21,1,2,Motocicleta,,CG 150 TITAN,2011,Privado,,,,,,,
49347,2019-03-12 14:20:00,CORRIENTES,21,0,1,Automóvil,,GOL,2009,Privado,,,,,,,
49347,2019-03-12 14:20:00,CORRIENTES,21,1,1,Automóvil,,SIENA,2011,Privado,,,,,,,
49350,2019-03-13 15:30:00,CORRIENTES,21,0,1,Automóvil,,KA,2006,Privado,,,,,,,
49351,2019-03-13 13:35:00,CORRIENTES,21,0,1,Automóvil,,CLIO,2018,Privado,Pax,,,,,,
49351,2019-03-13 13:35:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,AMAROK 2.0L TDI 180 CV 4X4 561,2015,Privado,,,,,,,
49356,2019-03-16 10:05:00,CORRIENTES,21,0,1,Automóvil,,CELTA,2012,Privado,,,,,,,
49356,2019-03-16 10:05:00,CORRIENTES,21,1,1,Automóvil,,MASTER,2014,Privado,,,,,,,
49360,2019-03-21 16:45:00,CORRIENTES,21,0,1,Motocicleta,,DUE,2019,Privado,,,,,,,
49360,2019-03-21 16:45:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,RANGER,2014,Privado,,,,,,,
49386,2019-03-25 10:00:00,CORRIENTES,21,0,1,Motocicleta,,ZB 110 R,2018,Privado,,,,,,,
49386,2019-03-25 10:00:00,CORRIENTES,21,1,1,Automóvil,,FIORINO,2017,Privado,,,,,,,
49396,2019-03-28 16:30:00,CORRIENTES,21,0,1,Motocicleta,,XR 100,2012,Privado,,,,,,,
49396,2019-03-28 16:30:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,2018,Privado,Pax,,,,,,
49415,2019-04-01 21:20:00,CORRIENTES,21,0,1,Motocicleta,,135,2010,Privado,,,,,,,
49415,2019-04-01 21:20:00,CORRIENTES,21,1,1,Automóvil,,COROLLA,2012,Privado,,,,,,,
49418,2019-04-05 14:30:00,CORRIENTES,21,0,1,Motocicleta,,ZB110D,2015,Privado,,,,,,,
49418,2019-04-05 14:30:00,CORRIENTES,21,1,,Motocicleta,,,,,,,,,,,
49431,2019-04-10 12:40:00,CORRIENTES,21,0,1,Automóvil,,CLIO,2014,Privado,,,,,,,
49431,2019-04-10 12:40:00,CORRIENTES,21,1,2,Automóvil,,GOL,2019,Privado,,,,,,,
49438,2019-04-12 22:30:00,CORRIENTES,21,0,1,Automóvil,,HILUX,2012,Privado,,,,,,,
49438,2019-04-12 22:30:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,FIESTA,2016,Privado,Pax,,,,,,
49442,2019-04-14 7:30:00,CORRIENTES,21,0,1,Automóvil,,LOGAN PH2 PACK 1.5 DCI,2009,Privado,,,,,,,
49442,2019-04-14 7:30:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,2018,Privado,,,,,,,
49455,2019-04-15 7:30:00,CORRIENTES,21,0,1,Automóvil,,COROLLA,2016,Privado,,,,,,,
49455,2019-04-15 7:30:00,CORRIENTES,21,1,1,Automóvil,,COROLLA,2013,Privado,,,,,,,
49456,2019-04-15 17:00:00,CORRIENTES,21,0,1,Automóvil,,SAVEIRO,2016,Privado,,,,,,,
49456,2019-04-15 17:00:00,CORRIENTES,21,1,1,Motocicleta,,ZB 110,2018,Privado,,,,,,,
49465,2019-04-18 18:20:00,CORRIENTES,21,0,1,Automóvil,,GOL,2018,Privado,,,,,,,
49465,2019-04-18 18:20:00,CORRIENTES,21,1,1,Motocicleta,,ZB100-4L,2019,Privado,,,,,,,
49472,2019-04-23 8:10:00,CORRIENTES,21,0,1,Automóvil,,FIESTA,2013,Privado,Pax,,,,,,
49472,2019-04-23 8:10:00,CORRIENTES,21,1,1,Motocicleta,,XR 150 L,2017,Privado,,,,,,,
49476,2019-04-24 12:30:00,CORRIENTES,21,0,2,Motocicleta,,110 CC,2009,Privado,,,,,,,
49476,2019-04-24 12:30:00,CORRIENTES,21,1,4,Camioneta/Utilitario,,RANGER2 DC 4X4 LTD MT 3.2L DSL,2017,Privado,,,,,,,
49483,2019-04-26 18:50:00,CORRIENTES,21,0,1,Automóvil,,GOL,2010,Privado,,,,,,,
49483,2019-04-26 18:50:00,CORRIENTES,21,1,1,Motocicleta,,110,2018,Privado,,,,,,,
49496,2019-05-01 8:15:00,CORRIENTES,21,0,1,Transporte de carga,,L 1114,2012,Privado,Carga,,,,,,
49500,2019-05-02 9:24:00,CORRIENTES,21,0,1,Automóvil,,CORSA,2016,Publico,Pax,,,,,,
49500,2019-05-02 9:24:00,CORRIENTES,21,1,3,Motocicleta,,CITIPLUS 110 T,2018,Privado,,,,,,,
49500,2019-05-02 9:24:00,CORRIENTES,21,2,1,Automóvil,,12,1994,Privado,Pax,,,,,,
49505,2019-05-07 9:50:00,CORRIENTES,21,0,1,Motocicleta,,CG 150 TITAN,2012,Privado,,,,,,,
49520,2019-05-13 10:40:00,CORRIENTES,21,0,1,Automóvil,,FOCUS,2017,Privado,,,,,,,
49520,2019-05-13 10:40:00,CORRIENTES,21,1,1,Motocicleta,,WAVE 110,2011,Privado,,,,,,,
49549,2019-06-01 15:20:00,CORRIENTES,21,0,1,Automóvil,,AVEO,2013,Privado,,,,,,,
49549,2019-06-01 15:20:00,CORRIENTES,21,1,2,Motocicleta,,CG 150 TITAN,2019,Privado,,,,,,,
49567,2019-06-07 11:49:00,CORRIENTES,21,0,1,Motocicleta,,C 110,2019,Privado,,,,,,,
49569,2019-01-02 14:10:00,CORRIENTES,21,0,1,Motocicleta,,ZB 110 R,2018,Privado,,,,,,,
49569,2019-01-02 14:10:00,CORRIENTES,21,1,1,Automóvil,,GOL TREND 1.6 SPORTLINE,2015,Privado,Pax,,,,,,
49588,2019-06-14 19:20:00,CORRIENTES,21,0,1,Automóvil,,LOGAN PH2 PACK 1.5 DCI,2012,Privado,,,,,,,
49588,2019-06-14 19:20:00,CORRIENTES,21,1,1,Motocicleta,,NEVADA 110 SP,2010,Privado,,,,,,,
49599,2019-06-20 9:20:00,CORRIENTES,21,0,1,Motocicleta,,ZB 110 R,2018,Privado,,,,,,,
49599,2019-06-20 9:20:00,CORRIENTES,21,1,1,Motocicleta,,110 CC,2018,Privado,,,,,,,
49605,2019-06-25 10:40:00,CORRIENTES,21,0,2,Motocicleta,,XR 150 L,2019,Privado,,,,,,,
49605,2019-06-25 10:40:00,CORRIENTES,21,1,1,Automóvil,,AGILE LTZ 1.4N C/GOOGLE,2014,Privado,,,,,,,
49606,2019-06-26 23:00:00,CORRIENTES,21,0,1,Motocicleta,,BIZ 125,2018,Privado,,,,,,,
52270,2019-07-03 10:00:00,CORRIENTES,21,0,1,Automóvil,,OMEGA,2014,Privado,,,,,,,
52270,2019-07-03 10:00:00,CORRIENTES,21,1,2,Motocicleta,,SMASH R,2016,Privado,,,,,,,
52281,2019-07-06 20:30:00,CORRIENTES,21,0,1,Motocicleta,,SKUA 150,2019,Privado,,,,,,,
53678,2019-07-14 6:00:00,CORRIENTES,21,0,1,Automóvil,,207,,Privado,,,,,,,
53678,2019-07-14 6:00:00,CORRIENTES,21,1,5,Automóvil,,MEGANE,,Privado,,,,,,,
53761,2019-07-22 7:00:00,CORRIENTES,21,0,1,Automóvil,,GOL,2016,Privado,,,,,,,
53761,2019-07-22 7:00:00,CORRIENTES,21,1,-1,Motocicleta,,YBR,2008,Privado,,,,,,,
53785,2019-07-23 23:45:00,CORRIENTES,21,0,1,Automóvil,,PALIO,2016,Privado,,,,,,,
53785,2019-07-23 23:45:00,CORRIENTES,21,1,1,Motocicleta,,WAVE,2018,Privado,,,,,,,
53867,2019-08-03 10:00:00,CORRIENTES,21,0,1,Automóvil,,KA,2018,Privado,,,,,,,
53867,2019-08-03 10:00:00,CORRIENTES,21,1,1,Automóvil,,MARCH,2018,Privado,,,,,,,
53916,2019-08-05 19:20:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,KANGOO,2015,Privado,,,,,,,
53916,2019-08-05 19:20:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,2011,Privado,,,,,,,
53920,2019-08-05 15:48:00,CORRIENTES,21,0,2,Automóvil,,SAVEIRO,2013,Privado,,,,,,,
53920,2019-08-05 15:48:00,CORRIENTES,21,1,1,Automóvil,,ECOSPORT,2008,Privado,,,,,,,
53920,2019-08-05 15:48:00,CORRIENTES,21,2,1,Automóvil,,207 RC,2011,Privado,,,,,,,
54370,2019-08-08 9:00:00,CORRIENTES,21,0,1,Automóvil,,CORSA,2013,Privado,,,,,,,
54370,2019-08-08 9:00:00,CORRIENTES,21,1,1,Motocicleta,,WAVE 110,2018,Privado,,,,,,,
54493,2019-08-10 22:00:00,CORRIENTES,21,0,1,Motocicleta,,STRONGER,2010,Privado,,,,,,,
54493,2019-08-10 22:00:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,HILUX,2018,Privado,,,,,,,
54495,2019-08-10 17:15:00,CORRIENTES,21,0,1,Automóvil,,408 ALLURE+ 2.0N,2009,Privado,,,,,,,
54495,2019-08-10 17:15:00,CORRIENTES,21,1,2,Motocicleta,,110 C.C.,2019,Privado,,,,,,,
54499,2019-08-12 20:35:00,CORRIENTES,21,0,1,Automóvil,,PUNTO,2018,Privado,,,,,,,
54499,2019-08-12 20:35:00,CORRIENTES,21,1,1,Motocicleta,,BLITZ,2018,Privado,,,,,,,
54594,2019-08-13 12:15:00,CORRIENTES,21,0,2,Motocicleta,,WAVE 110,2018,Privado,,,,,,,
54594,2019-08-13 12:15:00,CORRIENTES,21,1,1,Automóvil,,208 ALLURE 1.6 5P TIPTRONIC,2017,Publico,,,,,,,
54611,2019-08-12 10:45:00,CORRIENTES,21,0,1,Transporte de carga,,1728,2017,Oficial,,,,,,,
54611,2019-08-12 10:45:00,CORRIENTES,21,1,1,Automóvil,,COROLLA,2016,Privado,,,,,,,
54943,2019-08-15 7:30:00,CORRIENTES,21,0,1,Automóvil,,KA,2019,Privado,,,,,,,
54943,2019-08-15 7:30:00,CORRIENTES,21,1,1,Automóvil,,AVEO,2012,Privado,,,,,,,
54943,2019-08-15 7:30:00,CORRIENTES,21,2,1,Automóvil,,ETIOS XLS 1.5 4A/T,2017,Privado,,,,,,,
55001,2019-08-18 6:20:00,CORRIENTES,21,0,1,Automóvil,,PARTNER 1.9D,2016,Oficial,,,,,,,
55001,2019-08-18 6:20:00,CORRIENTES,21,1,1,Automóvil,,207 RC,2010,Privado,,,,,,,
55800,2019-08-27 8:00:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,ETIOS PLATINUM,2019,Privado,,,,,,,
55800,2019-08-27 8:00:00,CORRIENTES,21,1,1,Motocicleta,,CITIPLUS 110 T,2007,Privado,,,,,,,
57102,2019-09-09 10:05:00,CORRIENTES,21,0,1,Motocicleta,,G 110 TRIP,2018,Privado,,,,,,,
57102,2019-09-09 10:05:00,CORRIENTES,21,1,1,Motocicleta,,BIZ 125,2019,Privado,,,,,,,
57110,2019-09-10 9:30:00,CORRIENTES,21,0,1,Automóvil,,COROLLA,2015,Privado,,,,,,,
57110,2019-09-10 9:30:00,CORRIENTES,21,1,1,Motocicleta,,G 110 TRIP,2007,Privado,,,,,,,
57253,2019-09-11 6:20:00,CORRIENTES,21,0,1,Motocicleta,,ZB110D,2001,Privado,,,,,,,
57253,2019-09-11 6:20:00,CORRIENTES,21,1,1,Motocicleta,,CUSTOM 150,2019,Privado,,,,,,,
57267,2019-09-12 22:40:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,HILUX,2018,Privado,,,,,,,
57267,2019-09-12 22:40:00,CORRIENTES,21,1,1,Motocicleta,,YBR 125,2012,Privado,,,,,,,
58476,2019-09-13 17:55:00,CORRIENTES,21,0,2,Motocicleta,,TRIAX 150,2011,Privado,,,,,,,
58476,2019-09-13 17:55:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,TORO VOLCANO A6 1X1,2018,Privado,,,,,,,
58540,2019-09-16 14:37:00,CORRIENTES,21,0,1,Automóvil,,CELTA,2017,Privado,,,,,,,
58540,2019-09-16 14:37:00,CORRIENTES,21,1,1,Motocicleta,,G 110 TRIP,2009,Privado,,,,,,,
58986,2019-09-20 9:00:00,CORRIENTES,21,0,1,Automóvil,,ECOSPORT 1.6L 4X2 XLT,2017,Privado,,,,,,,
58986,2019-09-20 9:00:00,CORRIENTES,21,1,1,Bicicleta,,AM,2018,,,,,,,,
58988,2019-09-20 19:20:00,CORRIENTES,21,0,1,Automóvil,,FIESTA,2017,,,,,,,,
58988,2019-09-20 19:20:00,CORRIENTES,21,1,1,Automóvil,,COROLLA,2015,Privado,,,,,,,
58988,2019-09-20 19:20:00,CORRIENTES,21,2,1,Automóvil,,KA,2017,Privado,,,,,,,
58992,2019-09-21 8:30:00,CORRIENTES,21,0,1,Motocicleta,,BIZ 125,2018,Privado,,,,,,,
58992,2019-09-21 8:30:00,CORRIENTES,21,1,1,Motocicleta,,BIZ 125 KSST,2009,Privado,,,,,,,
59865,2019-09-20 14:57:00,CORRIENTES,21,0,2,Camioneta/Utilitario,,FRONTIER 4X4  XE 2.8TD(CAB.DOB.),2010,Privado,,,,,,,
59870,2019-09-28 6:15:00,CORRIENTES,21,0,1,Automóvil,,GOL,2014,Privado,,,,,,,
59875,2019-09-29 7:00:00,CORRIENTES,21,0,1,Automóvil,,MERIVA,2010,Privado,,,,,,,
59875,2019-09-29 7:00:00,CORRIENTES,21,1,1,Automóvil,,TRACKER FWD LTZ,2018,Privado,,,,,,,
59879,2019-09-30 9:30:00,CORRIENTES,21,0,1,Motocicleta,,ZB 110 R,2017,Privado,,,,,,,
59879,2019-09-30 9:30:00,CORRIENTES,21,1,1,Automóvil,,GS 1100 GK,2008,Privado,,,,,,,
59882,2019-10-02 9:00:00,CORRIENTES,21,0,1,Motocicleta,,SMASH,2018,Privado,,,,,,,
61388,2019-10-08 8:15:00,CORRIENTES,21,0,1,Transporte de pasajeros,,M 104 995,2012,Privado,Carga,,,,,,
61388,2019-10-08 8:15:00,CORRIENTES,21,1,1,Bicicleta,,SZ,2019,Privado,,,,,,,
61388,2019-10-08 8:15:00,CORRIENTES,21,2,1,Transporte de carga,,SEAC U652,2007,,,,,,,,
62851,2019-10-10 14:50:00,CORRIENTES,21,0,1,Automóvil,,MEGANE II DCI CONFORT PLUS,2015,Privado,,,,,,,
62851,2019-10-10 14:50:00,CORRIENTES,21,1,1,Automóvil,,405,2005,Privado,,,,,,,
62872,2019-10-15 11:06:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,SAVEIRO,2011,Privado,,,,,,,
62872,2019-10-15 11:06:00,CORRIENTES,21,1,1,Transporte de pasajeros,,MERCEDES-AMG C 63 S,2014,Privado,Carga,,,,,,
62883,2019-10-16 13:55:00,CORRIENTES,21,0,1,Automóvil,,308 ALLURE 1.6N,2014,Privado,,,,,,,
62883,2019-10-16 13:55:00,CORRIENTES,21,1,1,Motocicleta,,ZB110D,2014,Privado,,,,,,,
62893,2019-10-21 8:05:00,CORRIENTES,21,0,1,Automóvil,,SURAN 1.6L 5D 618,2006,Privado,,,,,,,
62893,2019-10-21 8:05:00,CORRIENTES,21,1,1,Transporte de carga,,17220,2008,Privado,Carga,,,,,,
62900,2019-10-22 11:05:00,CORRIENTES,21,0,1,Motocicleta,,ZB 110 R,2018,Privado,,,,,,,
62900,2019-10-22 11:05:00,CORRIENTES,21,1,1,Automóvil,,KA,2018,Privado,,,,,,,
64181,2019-10-28 15:50:00,CORRIENTES,21,0,1,Automóvil,,CORSA CLASSIC WAGON GLS 1.4 N,2008,Privado,,,,,,,
64181,2019-10-28 15:50:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,HILUX 4X4 COVER DX PACK 2.5 TDI CON VENTANAS,2013,Privado,,,,,,,
64185,2019-11-07 0:30:00,CORRIENTES,21,0,1,Automóvil,,SIENA,2016,Privado,,,,,,,
64185,2019-11-07 0:30:00,CORRIENTES,21,1,1,Motocicleta,,BLITZ,2019,Privado,,,,,,,
67475,2019-11-21 14:30:00,CORRIENTES,21,0,1,Automóvil,,KA,2016,Privado,,,,,,,
67475,2019-11-21 14:30:00,CORRIENTES,21,1,1,Motocicleta,,YBR 125,2010,Privado,,,,,,,
67485,2019-11-28 23:20:00,CORRIENTES,21,0,1,Automóvil,,GOL TREND 1.6 SPORTLINE,2006,Privado,,,,,,,
67485,2019-11-28 23:20:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,RANGER2 DC 4X4 LTD MT 3.2L DSL,2009,Privado,,,,,,,
67509,2019-12-02 8:40:00,CORRIENTES,21,0,1,Automóvil,,FLUENCE PH2 1.6 DYNAMIQUE PACK,2010,Privado,,,,,,,
67509,2019-12-02 8:40:00,CORRIENTES,21,1,2,Motocicleta,,G 110 TRIP,2009,Privado,,,,,,,
68772,2019-12-20 7:32:00,CORRIENTES,21,0,1,Automóvil,,9,1996,,,,,,,,
68772,2019-12-20 7:32:00,CORRIENTES,21,1,1,Motocicleta,,XR 150 L,2017,,,,,,,,
68801,2019-12-19 20:40:00,CORRIENTES,21,0,1,Motocicleta,,RX,2018,Privado,,,,,,,
68801,2019-12-19 20:40:00,CORRIENTES,21,1,1,Automóvil,,MARCH,2016,Privado,,,,,,,
68822,2019-12-23 13:35:00,CORRIENTES,21,0,1,Automóvil,,FOCUS,2017,Privado,,,,,,,
68822,2019-12-23 13:35:00,CORRIENTES,21,1,2,Automóvil,,LOGUS,2011,Privado,,,,,,,
68827,2019-12-14 20:12:00,CORRIENTES,21,0,1,Bicicleta,,,,,,,,,,,
68827,2019-12-14 20:12:00,CORRIENTES,21,1,-1,Motocicleta,,CG 150,,Privado,,,,,,,
68866,2019-12-12 14:05:00,CORRIENTES,21,0,1,Automóvil,,CRV SI,2010,,,,,,,,
68866,2019-12-12 14:05:00,CORRIENTES,21,1,1,Motocicleta,,SKUA 200,,,,,,,,,
68870,2019-12-30 19:30:00,CORRIENTES,21,0,1,Automóvil,,GOL,,,,,,,,,
68870,2019-12-30 19:30:00,CORRIENTES,21,1,1,Motocicleta,,ZB,,,,,,,,,
49567,2019-06-07 11:49:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
49209,2019-01-13 9:30:00,CORRIENTES,21,0,1,Automóvil,,FOCUS STYLE 2.0L NAFTA MT,2011,Privado,,,,,,,
49209,2019-01-13 9:30:00,CORRIENTES,21,1,1,Motocicleta,,XT250 OLD,2008,Privado,,,,,,,
49219,2019-01-16 12:20:00,CORRIENTES,21,0,1,Automóvil,,SIENA FIRE 1242 MPI 16V,2014,Privado,,,,,,,
49219,2019-01-16 12:20:00,CORRIENTES,21,1,1,Automóvil,,CORSA CLASSIC 4 PTAS GLS 1.6 N,2015,Privado,,,,,,,
49241,2019-01-23 18:15:00,CORRIENTES,21,0,1,Automóvil,,TORO FREEDOM 2.0 16V 4X2,2018,Privado,,,,,,,
49241,2019-01-23 18:15:00,CORRIENTES,21,1,1,Motocicleta,,XR 100 RT,2010,Privado,,,,,,,
49246,2019-01-25 8:00:00,CORRIENTES,21,0,1,Automóvil,,CELTA,2011,,,,,,,,
49246,2019-01-25 8:00:00,CORRIENTES,21,1,1,Motocicleta,,FX 125,2017,Privado,,,,,,,
49249,2019-01-28 19:30:00,CORRIENTES,21,0,1,Automóvil,,GOL TREND COMFORTLINE 1.6 MSI,2018,Privado,,,,,,,
